# Exported: 2026-04-06 | Filters: None (all vulnerabilities)
CVE,Severity,KEV,Status,Server,Package,Version,Fixed Version,First Detected,Last Seen,Fixed Date,Scanner
CVE-2025-38568,HIGH,No,Open,Decoy,kernel-modules-core,5.14.0-427.13.1.el9_4,5.14.0-611.27.1.el9_7,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38500,HIGH,No,Open,Decoy,kernel-modules-core,5.14.0-427.13.1.el9_4,5.14.0-570.39.1.el9_6,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38499,HIGH,No,Open,Decoy,kernel-modules-core,5.14.0-427.13.1.el9_4,5.14.0-611.16.1.el9_7,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38449,HIGH,No,Open,Decoy,kernel-modules-core,5.14.0-427.13.1.el9_4,5.14.0-570.42.2.el9_6,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38417,HIGH,No,Open,Decoy,kernel-modules-core,5.14.0-427.13.1.el9_4,5.14.0-570.37.1.el9_6,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38350,HIGH,No,Open,Decoy,kernel-modules-core,5.14.0-427.13.1.el9_4,5.14.0-570.39.1.el9_6,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38349,HIGH,No,Open,Decoy,kernel-modules-core,5.14.0-427.13.1.el9_4,5.14.0-611.26.1.el9_7,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38332,HIGH,No,Open,Decoy,kernel-modules-core,5.14.0-427.13.1.el9_4,5.14.0-570.42.2.el9_6,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38200,HIGH,No,Open,Decoy,kernel-modules-core,5.14.0-427.13.1.el9_4,5.14.0-570.39.1.el9_6,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38141,HIGH,No,Open,Decoy,kernel-modules-core,5.14.0-427.13.1.el9_4,5.14.0-611.26.1.el9_7,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38089,HIGH,No,Open,Decoy,kernel-modules-core,5.14.0-427.13.1.el9_4,5.14.0-570.28.1.el9_6,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38087,HIGH,No,Open,Decoy,kernel-modules-core,5.14.0-427.13.1.el9_4,5.14.0-570.32.1.el9_6,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38086,HIGH,No,Open,Decoy,kernel-modules-core,5.14.0-427.13.1.el9_4,5.14.0-570.30.1.el9_6,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38052,HIGH,No,Open,Decoy,kernel-modules-core,5.14.0-427.13.1.el9_4,5.14.0-570.32.1.el9_6,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38022,HIGH,No,Open,Decoy,kernel-modules-core,5.14.0-427.13.1.el9_4,5.14.0-611.30.1.el9_7,6 abr 2026,6 abr 2026,,trivy
CVE-2025-37958,HIGH,No,Open,Decoy,kernel-modules-core,5.14.0-427.13.1.el9_4,5.14.0-570.30.1.el9_6,6 abr 2026,6 abr 2026,,trivy
CVE-2025-37943,HIGH,No,Open,Decoy,kernel-modules-core,5.14.0-427.13.1.el9_4,5.14.0-570.21.1.el9_6,6 abr 2026,6 abr 2026,,trivy
CVE-2025-37914,HIGH,No,Open,Decoy,kernel-modules-core,5.14.0-427.13.1.el9_4,5.14.0-570.37.1.el9_6,6 abr 2026,6 abr 2026,,trivy
CVE-2025-37890,HIGH,No,Open,Decoy,kernel-modules-core,5.14.0-427.13.1.el9_4,5.14.0-570.32.1.el9_6,6 abr 2026,6 abr 2026,,trivy
CVE-2025-37819,HIGH,No,Open,Decoy,kernel-modules-core,5.14.0-427.13.1.el9_4,5.14.0-611.30.1.el9_7,6 abr 2026,6 abr 2026,,trivy
CVE-2025-37799,HIGH,No,Open,Decoy,kernel-modules-core,5.14.0-427.13.1.el9_4,5.14.0-570.25.1.el9_6,6 abr 2026,6 abr 2026,,trivy
CVE-2025-37750,HIGH,No,Open,Decoy,kernel-modules-core,5.14.0-427.13.1.el9_4,5.14.0-570.22.1.el9_6,6 abr 2026,6 abr 2026,,trivy
CVE-2025-22126,HIGH,No,Open,Decoy,kernel-modules-core,5.14.0-427.13.1.el9_4,5.14.0-570.22.1.el9_6,6 abr 2026,6 abr 2026,,trivy
CVE-2025-22113,HIGH,No,Open,Decoy,kernel-modules-core,5.14.0-427.13.1.el9_4,5.14.0-570.30.1.el9_6,6 abr 2026,6 abr 2026,,trivy
CVE-2025-22085,HIGH,No,Open,Decoy,kernel-modules-core,5.14.0-427.13.1.el9_4,5.14.0-570.30.1.el9_6,6 abr 2026,6 abr 2026,,trivy
CVE-2025-22055,HIGH,No,Open,Decoy,kernel-modules-core,5.14.0-427.13.1.el9_4,5.14.0-570.21.1.el9_6,6 abr 2026,6 abr 2026,,trivy
CVE-2025-22020,HIGH,No,Open,Decoy,kernel-modules-core,5.14.0-427.13.1.el9_4,5.14.0-570.32.1.el9_6,6 abr 2026,6 abr 2026,,trivy
CVE-2025-22004,HIGH,No,Open,Decoy,kernel-modules-core,5.14.0-427.13.1.el9_4,5.14.0-570.25.1.el9_6,6 abr 2026,6 abr 2026,,trivy
CVE-2025-21997,HIGH,No,Open,Decoy,kernel-modules-core,5.14.0-427.13.1.el9_4,5.14.0-570.21.1.el9_6,6 abr 2026,6 abr 2026,,trivy
CVE-2025-21991,HIGH,No,Open,Decoy,kernel-modules-core,5.14.0-427.13.1.el9_4,5.14.0-570.26.1.el9_6,6 abr 2026,6 abr 2026,,trivy
CVE-2025-21979,HIGH,No,Open,Decoy,kernel-modules-core,5.14.0-427.13.1.el9_4,5.14.0-570.22.1.el9_6,6 abr 2026,6 abr 2026,,trivy
CVE-2025-21969,HIGH,No,Open,Decoy,kernel-modules-core,5.14.0-427.13.1.el9_4,5.14.0-570.22.1.el9_6,6 abr 2026,6 abr 2026,,trivy
CVE-2025-21963,HIGH,No,Open,Decoy,kernel-modules-core,5.14.0-427.13.1.el9_4,5.14.0-570.22.1.el9_6,6 abr 2026,6 abr 2026,,trivy
CVE-2025-21962,HIGH,No,Open,Decoy,kernel-modules-core,5.14.0-427.13.1.el9_4,5.14.0-570.32.1.el9_6,6 abr 2026,6 abr 2026,,trivy
CVE-2025-21961,HIGH,No,Open,Decoy,kernel-modules-core,5.14.0-427.13.1.el9_4,5.14.0-570.22.1.el9_6,6 abr 2026,6 abr 2026,,trivy
CVE-2025-21929,HIGH,No,Open,Decoy,kernel-modules-core,5.14.0-427.13.1.el9_4,5.14.0-570.32.1.el9_6,6 abr 2026,6 abr 2026,,trivy
CVE-2025-21928,HIGH,No,Open,Decoy,kernel-modules-core,5.14.0-427.13.1.el9_4,5.14.0-570.32.1.el9_6,6 abr 2026,6 abr 2026,,trivy
CVE-2025-21927,HIGH,No,Open,Decoy,kernel-modules-core,5.14.0-427.13.1.el9_4,5.14.0-503.40.1.el9_5,6 abr 2026,6 abr 2026,,trivy
CVE-2025-21926,HIGH,No,Open,Decoy,kernel-modules-core,5.14.0-427.13.1.el9_4,5.14.0-570.21.1.el9_6,6 abr 2026,6 abr 2026,,trivy
CVE-2025-21920,HIGH,No,Open,Decoy,kernel-modules-core,5.14.0-427.13.1.el9_4,5.14.0-570.21.1.el9_6,6 abr 2026,6 abr 2026,,trivy
CVE-2025-21905,HIGH,No,Open,Decoy,kernel-modules-core,5.14.0-427.13.1.el9_4,5.14.0-570.30.1.el9_6,6 abr 2026,6 abr 2026,,trivy
CVE-2025-21887,HIGH,No,Open,Decoy,kernel-modules-core,5.14.0-427.13.1.el9_4,5.14.0-570.25.1.el9_6,6 abr 2026,6 abr 2026,,trivy
CVE-2025-21764,HIGH,No,Open,Decoy,kernel-modules-core,5.14.0-427.13.1.el9_4,5.14.0-570.19.1.el9_6,6 abr 2026,6 abr 2026,,trivy
CVE-2025-21759,HIGH,No,Open,Decoy,kernel-modules-core,5.14.0-427.13.1.el9_4,5.14.0-570.25.1.el9_6,6 abr 2026,6 abr 2026,,trivy
CVE-2025-21727,HIGH,No,Open,Decoy,kernel-modules-core,5.14.0-427.13.1.el9_4,5.14.0-570.32.1.el9_6,6 abr 2026,6 abr 2026,,trivy
CVE-2024-58002,HIGH,No,Open,Decoy,kernel-modules-core,5.14.0-427.13.1.el9_4,5.14.0-570.28.1.el9_6,6 abr 2026,6 abr 2026,,trivy
CVE-2024-57980,HIGH,No,Open,Decoy,kernel-modules-core,5.14.0-427.13.1.el9_4,5.14.0-570.30.1.el9_6,6 abr 2026,6 abr 2026,,trivy
CVE-2024-46826,HIGH,No,Open,Decoy,kernel-modules-core,5.14.0-427.13.1.el9_4,5.14.0-503.40.1.el9_5,6 abr 2026,6 abr 2026,,trivy
CVE-2024-44990,HIGH,No,Open,Decoy,kernel-modules-core,5.14.0-427.13.1.el9_4,5.14.0-503.40.1.el9_5,6 abr 2026,6 abr 2026,,trivy
CVE-2024-42322,HIGH,No,Open,Decoy,kernel-modules-core,5.14.0-427.13.1.el9_4,5.14.0-503.40.1.el9_5,6 abr 2026,6 abr 2026,,trivy
CVE-2024-42292,HIGH,No,Open,Decoy,kernel-modules-core,5.14.0-427.13.1.el9_4,5.14.0-503.40.1.el9_5,6 abr 2026,6 abr 2026,,trivy
CVE-2024-40961,HIGH,No,Open,Decoy,kernel-modules-core,5.14.0-427.13.1.el9_4,5.14.0-427.31.1.el9_4,6 abr 2026,6 abr 2026,,trivy
CVE-2024-40958,HIGH,No,Open,Decoy,kernel-modules-core,5.14.0-427.13.1.el9_4,5.14.0-427.31.1.el9_4,6 abr 2026,6 abr 2026,,trivy
CVE-2024-40954,HIGH,No,Open,Decoy,kernel-modules-core,5.14.0-427.13.1.el9_4,5.14.0-427.31.1.el9_4,6 abr 2026,6 abr 2026,,trivy
CVE-2024-40928,HIGH,No,Open,Decoy,kernel-modules-core,5.14.0-427.13.1.el9_4,5.14.0-427.31.1.el9_4,6 abr 2026,6 abr 2026,,trivy
CVE-2024-39487,HIGH,No,Open,Decoy,kernel-modules-core,5.14.0-427.13.1.el9_4,5.14.0-427.31.1.el9_4,6 abr 2026,6 abr 2026,,trivy
CVE-2024-38663,HIGH,No,Open,Decoy,kernel-modules-core,5.14.0-427.13.1.el9_4,5.14.0-427.26.1.el9_4,6 abr 2026,6 abr 2026,,trivy
CVE-2024-38593,HIGH,No,Open,Decoy,kernel-modules-core,5.14.0-427.13.1.el9_4,5.14.0-427.26.1.el9_4,6 abr 2026,6 abr 2026,,trivy
CVE-2024-38586,HIGH,No,Open,Decoy,kernel-modules-core,5.14.0-427.13.1.el9_4,5.14.0-427.26.1.el9_4,6 abr 2026,6 abr 2026,,trivy
CVE-2024-38575,HIGH,No,Open,Decoy,kernel-modules-core,5.14.0-427.13.1.el9_4,5.14.0-427.31.1.el9_4,6 abr 2026,6 abr 2026,,trivy
CVE-2024-38558,HIGH,No,Open,Decoy,kernel-modules-core,5.14.0-427.13.1.el9_4,5.14.0-427.31.1.el9_4,6 abr 2026,6 abr 2026,,trivy
CVE-2024-38543,HIGH,No,Open,Decoy,kernel-modules-core,5.14.0-427.13.1.el9_4,5.14.0-427.26.1.el9_4,6 abr 2026,6 abr 2026,,trivy
CVE-2024-37356,HIGH,No,Open,Decoy,kernel-modules-core,5.14.0-427.13.1.el9_4,5.14.0-427.31.1.el9_4,6 abr 2026,6 abr 2026,,trivy
CVE-2024-36957,HIGH,No,Open,Decoy,kernel-modules-core,5.14.0-427.13.1.el9_4,5.14.0-427.26.1.el9_4,6 abr 2026,6 abr 2026,,trivy
CVE-2024-36941,HIGH,No,Open,Decoy,kernel-modules-core,5.14.0-427.13.1.el9_4,5.14.0-427.31.1.el9_4,6 abr 2026,6 abr 2026,,trivy
CVE-2024-36929,HIGH,No,Open,Decoy,kernel-modules-core,5.14.0-427.13.1.el9_4,5.14.0-427.31.1.el9_4,6 abr 2026,6 abr 2026,,trivy
CVE-2024-36922,HIGH,No,Open,Decoy,kernel-modules-core,5.14.0-427.13.1.el9_4,5.14.0-427.31.1.el9_4,6 abr 2026,6 abr 2026,,trivy
CVE-2024-36921,HIGH,No,Open,Decoy,kernel-modules-core,5.14.0-427.13.1.el9_4,5.14.0-427.31.1.el9_4,6 abr 2026,6 abr 2026,,trivy
CVE-2024-36904,HIGH,No,Open,Decoy,kernel-modules-core,5.14.0-427.13.1.el9_4,5.14.0-427.26.1.el9_4,6 abr 2026,6 abr 2026,,trivy
